object_id,mjd_size,passband_min,passband_max,passband_mean,passband_median,passband_std,flux_min,flux_max,flux_mean,flux_median,flux_std,flux_skew,flux_err_min,flux_err_max,flux_err_mean,flux_err_median,flux_err_std,flux_err_skew,detected_mean,flux_ratio_sq_sum,flux_ratio_sq_skew,flux_by_flux_ratio_sq_sum,flux_by_flux_ratio_sq_skew,mjd_diff,flux_diff,flux_dif2,flux_w_mean,flux_dif3,hostgal_photoz,hostgal_photoz_err,mwebv
4819,330,0,5,2.3363636363636364,2.0,1.758750278504232,-9.778986999999999,307.73638900000003,16.183766330303023,1.3753980000000001,41.071071220792454,4.003590497018853,0.6968840000000001,11.298397,2.501526436363637,2.028057,1.7164609657617733,1.8156208814622992,0.22121212121212122,149834.0717248521,8.17751686734418,27747566.427016746,10.347986595909799,853.8454999999958,317.515376,19.619374719064847,185.1886297128133,1.7145511389786525,0.287,0.0076,0.022000000000000002
5527,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-14.685518,727.870422,60.16703369886356,2.5948089999999997,130.49007215039967,2.8294438997499607,0.665982,11.405472,2.805086178977271,2.2748,1.9559924086418234,1.7395045331067263,0.3210227272727273,636136.2695490874,3.1809515946727625,218282321.53884634,4.231807347176926,873.7903000000006,742.55594,12.341574685507977,343.13767660751597,2.164017508486374,0.2487,0.8604,0.017
6180,330,0,5,2.3363636363636364,2.0,1.758750278504232,-14.073539000000002,212.75892599999997,13.399378227272727,0.6183305,38.200440118584325,3.475017227911124,0.690185,11.281108,2.472409499999998,1.987381,1.7153902568848585,1.8235345794557098,0.16666666666666666,115722.54612933651,5.38735081220899,17748990.99668128,5.766053725463013,853.8454999999958,226.83246499999998,16.92858139777795,153.37539304436183,1.478936487122101,0.2685,0.5211,0.018000000000000002
6266,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-37.087528000000006,122.628693,1.183658068376068,0.047412,9.288321201440287,7.598763225177079,0.649331,56.852768000000005,2.696297264957263,1.949605,3.6210204639187857,10.508087775322396,0.03418803418803419,7408.711944128996,16.128225636266517,585914.7438130822,18.344475500034306,853.7060000000056,159.71622100000002,134.93442512424585,79.08456263809636,2.0195625501640193,0.0,0.0,0.011000000000000001
6762,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-10.923089,29.839215999999997,1.9227527784090908,0.673678,5.129098851940198,2.201717898760882,0.6761659999999999,11.359608,2.7334579517045454,2.2045104999999996,1.9310886806452014,1.7979142601657339,0.04261363636363636,1806.256697847763,5.011654373210463,21458.026903763748,7.592924139139096,873.7903000000006,40.762305,21.19997196609292,11.879832434300154,3.4312188513963098,0.3983,0.0132,0.021
6947,330,0,5,2.3363636363636364,2.0,1.758750278504232,-9.779775,69.70768699999999,3.0339336787878777,0.265415,11.431504564967824,3.9785576167567247,0.703325,11.276638,2.4701011666666655,1.9832360000000002,1.7186855251876003,1.828729917441573,0.05454545454545454,23644.66794254422,9.885650022674792,1301152.6981847628,10.988917751326115,853.8454999999958,79.487462,26.199472505198912,55.02943417714818,1.4444535581470395,0.5667,0.0181,0.02
7033,350,0,5,2.4,2.0,1.7460557269798684,-12.364612,2576.682373,244.0707880085714,0.6555075,574.2453269856236,2.348404618668227,0.465645,12.669023,3.110462768571426,2.0422640000000003,2.622062154219003,1.541307568213106,0.2057142857142857,2162677.9292596346,1.9458277077591124,3121815369.767088,2.7050151461256915,848.8197999999975,2589.046985,10.607770827982398,1443.4952738597567,1.7935957476862094,0.085,0.0073,0.006999999999999999
7164,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-15.324848000000001,177.272415,9.916080997159087,1.0733505,27.26062427672669,3.6748872877394123,0.66598,11.294252,2.7172260255681815,2.202806,1.922521298399147,1.807918205812854,0.16761363636363635,78758.49705993972,8.084332112665006,9846255.283479022,9.910445639018794,873.7903000000006,192.597263,19.422719828042776,125.01832374969597,1.540552274445836,0.4245,0.0288,0.017
7315,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-2139.641846,1993.5614010000002,-445.7388784786323,-678.917236,905.3862259428101,0.6319659061637573,2.8462680000000002,67.060539,7.802263974358973,7.2302979999999994,4.440535128499306,7.426382412458629,0.9715099715099715,5754464.6489024265,0.2162947380946699,-3838715991.30404,0.04570332629295292,853.7060000000056,4133.203247,-9.272700781917854,-667.0848159674097,-6.1959186419286265,0.1337,0.0171,0.011000000000000001
7409,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-36.776619000000004,34.641533,5.0001577244318165,4.5911375,10.048499946963814,-0.07577799277929133,1.0427620000000002,11.566344,2.9260689829545465,2.374532,1.9131456610821054,1.8591298396101024,0.2585227272727273,9464.598395668636,3.319540208640523,123331.49617184389,3.854624603806043,873.7903000000006,71.418152,14.283179838715082,13.030821912981022,5.480709695591403,0.5176,1.2609,0.02
7566,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-58.896999,36.519939,-1.9381881823361822,-0.096309,9.540691294456238,-3.3040544525415014,0.8690260000000001,56.21256999999999,2.68907764957265,1.932665,3.5225969094756184,10.985609333309423,0.05982905982905983,14369.25525181784,10.163250229633988,-639548.0182206997,-11.74070453169125,853.7060000000056,95.416938,-49.229965835923025,-44.50808389250314,-2.143811408068094,0.0,0.0,0.01
7698,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-12.682580999999999,14.836452,1.0023898551136348,0.651143,3.6775276041638785,0.3566927476169787,0.669573,11.307061000000001,2.7158839488636364,2.1936075,1.92625233019416,1.800679002139052,0.014204545454545454,916.9551936675948,6.020936642531399,4961.303146940299,6.7839200788661165,873.7903000000006,27.519033,27.453423295949396,5.410627674288325,5.086107316304972,0.1876,0.0216,0.018000000000000002
7703,350,0,5,2.4,2.0,1.7460557269798684,-12.260643,163.559052,8.016865262857147,0.5518624999999999,24.884590220576595,3.949085440809592,0.46671599999999996,9.071481,2.2100078914285732,1.7863310000000001,1.5336923835062823,1.6975425371966253,0.13428571428571429,81103.06195471714,5.837825063662821,6928827.808527711,6.916677284002942,848.8197999999975,175.819695,21.931227385670102,85.43238247153151,2.0579982661561393,0.082,0.2257,0.006999999999999999
7756,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-383.03595,13.876917,-4.954902796078435,0.11565,32.79133155236026,-8.323998872183726,1.699039,62.47183199999999,3.5231587333333327,2.694493,4.037835456256977,12.432746868649957,0.0392156862745098,34118.538465866215,11.577155744645967,-8974498.417436171,-14.034167796017494,854.6557999999932,396.912867,-80.10507639304998,-263.0387707379283,-1.5089519536853888,0.0,0.0,0.017
8328,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-15.272167000000001,23.977370999999998,0.5068629515669516,0.213561,3.9730929091347913,1.976044508482813,0.5754319999999999,56.153355000000005,2.566565387464388,1.8228349999999998,3.5540153093861044,10.740698636752166,0.014245014245014245,951.8303205475245,9.517075109089891,11568.177050943812,11.359336648575514,853.7060000000056,39.249538,77.43619429800745,12.153612677824144,3.229454405077094,0.4808,0.297,0.011000000000000001
8688,330,0,5,2.3363636363636364,2.0,1.758750278504232,-17.361553,984.697327,10.081916645454541,0.4749305,76.55421155450772,11.583461219831545,0.9999889999999999,13.998429999999999,3.6817223787878803,2.6774240000000002,2.9311103621366166,1.5351158176666861,0.06666666666666667,35664.75731749965,14.494737620397604,24747756.316820767,14.935113628600984,853.8454999999958,1002.0588799999999,99.39170449815025,693.899473267347,1.4440980554166303,0.0,0.0,0.018000000000000002
8745,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-23.205643,38.014236,0.7076188721590906,0.162949,5.169988971267472,3.42642523800807,0.676109,11.341335,2.7311309147727267,2.2030075,1.9299813908829475,1.7978063071513812,0.014204545454545454,3414.7038958405906,13.655229028400067,103217.47803039066,14.005871755794841,873.7903000000006,61.21987899999999,86.51532824895634,30.227358265563996,2.025313573953424,0.6136,0.0129,0.021
8784,330,0,5,2.3363636363636364,2.0,1.758750278504232,-2566.217529,613.967529,-61.67976269090904,-23.5967915,437.13608886231447,-2.0018619079021818,8.928484,17.561768,11.74779282121213,11.357963999999999,1.7416331198269668,0.6566085763877398,0.703030303030303,373903.2530864908,5.253880691235961,-286671786.0524237,-7.2967974958068,853.8454999999958,3180.185058,-51.55961889698915,-766.700433029159,-4.1478847813289965,0.0,0.0,0.019
9006,330,0,5,2.3363636363636364,2.0,1.758750278504232,-18.676146,53.105582999999996,0.19304925151515145,-0.13366250000000002,4.759957373858777,4.257789351943327,0.771223,11.963216000000001,2.7935529909090886,2.099247,2.0469305711508667,1.6872035727497956,0.00909090909090909,537.3785017164366,13.964482711929719,4330.932214734639,12.544527314702831,853.8454999999958,71.781729,371.83116969695277,8.059370073237469,8.90661780606944,0.0,0.0,0.019
9172,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-12.888005,178.506302,0.9930801619318188,0.1968835,10.373451233066925,14.721659618244477,0.681538,11.529799,2.775212463068181,2.2447505,1.976344670100061,1.7794081439447016,0.011363636363636364,19606.754551354607,18.09932478769365,3082246.584858079,18.697605929795994,873.7903000000006,191.394307,192.7279532275466,157.20330342204088,1.217495452281732,0.0,0.0,0.019
9184,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-65.97440300000001,113.083344,42.72721836467234,43.046349,35.40824230630178,-0.48149087267017393,1.6735119999999999,58.167473,4.03387637321937,2.8370450000000003,3.67452626766316,9.937558388058472,0.7777777777777778,139958.23781510594,2.497541056779913,10187125.23533976,3.1717451988304,853.7060000000056,179.057747,4.190718559578601,72.7868926786405,2.460027353970902,1.2719,0.4971,0.013000000000000001
9203,350,0,5,2.4,2.0,1.7460557269798684,-17.026451,692.503479,40.584731837142876,0.9161375,115.93990773299917,3.337636104944317,0.46769700000000003,9.09205,2.3163132857142834,1.860618,1.5546781379649364,1.5336823787314922,0.15714285714285714,656427.7142324297,3.7486325911805016,249390852.13192725,5.33318073955938,848.8197999999975,709.5299299999999,17.482681241979844,379.9212719462089,1.8675709479632892,0.1111,0.0626,0.008
9543,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-10.173447,30.939184,0.6692698323863642,-0.0124005,4.32010386883864,2.504336272347825,0.7490720000000001,13.127631,3.1367240284090894,2.4741765,2.35225801343924,1.6626773394504646,0.005681818181818182,1672.9652775822703,18.724341234468373,40298.456600873586,18.75497865304805,873.7903000000006,41.112631,61.429081381731855,24.08804124082716,1.7067652196774565,0.0,0.0,0.021
9936,330,0,5,2.3363636363636364,2.0,1.758750278504232,-10.300054,124.759018,3.947831299999998,0.414452,15.764572274300518,5.449729047016759,0.6888270000000001,11.240774,2.453910090909093,1.964304,1.7167697594730653,1.8271219613284506,0.09090909090909091,13501.26564417038,6.349725250212392,908065.0991638264,8.193478161482313,853.8454999999958,135.059072,34.21095323906066,67.25777590754343,2.0080811501358635,0.0719,0.0389,0.017
9985,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-20.926493,1753.8029789999998,24.66344017254901,-1.7017240000000002,185.28550511430342,7.53600445496317,0.9451120000000001,69.229729,4.05383250980392,2.833516,4.986717212020016,9.047569045568071,0.047058823529411764,146692.37363727935,7.83183505366012,196624418.81437975,8.73974796999377,854.6557999999932,1774.7294719999998,71.95790447657483,1340.3861014654074,1.3240434752790533,0.0,0.0,0.016
10321,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-15.570842,365.325134,63.021136575498595,1.1249639999999999,112.70662318940217,1.6372281742996346,0.604919,56.302353000000004,2.694709678062678,2.005478,3.542065073903205,10.838433289681905,0.301994301994302,1036366.1687174359,2.5958815487762337,286121925.02455044,3.001735589458904,853.7060000000056,380.895976,6.043940123861318,276.08188462832896,1.3796485651812158,1.1162,0.102,0.009000000000000001
10337,350,0,5,2.4,2.0,1.7460557269798684,-11.767984,48.516135999999996,2.5669629028571435,0.5985725,8.149918161256434,3.368492481278654,0.469311,9.099105999999999,2.214351520000001,1.7733145000000001,1.5388699112202253,1.6910336945189937,0.05714285714285714,5008.32162006835,8.447961301470993,149881.45834693647,8.823490161075451,848.8197999999975,60.284119999999994,23.48460896450864,29.92648430291723,2.0144070178709064,0.6725,0.0089,0.009000000000000001
10349,330,0,5,2.3363636363636364,2.0,1.758750278504232,-20.358017,127.704475,0.6523815212121212,-0.273937,8.650238911952977,10.52091126590463,0.77952,12.015350999999999,2.8158412878787886,2.1378915,2.0508401501596403,1.6846187582798984,0.015151515151515152,3371.019473282801,17.69052855765658,324967.3279829725,18.121256803204076,853.8454999999958,148.062492,226.95690663478743,96.40031170348283,1.5359130005245685,0.0,0.0,0.023
10478,350,0,5,2.4,2.0,1.7460557269798684,-15.081944,102.867645,8.305090188571429,0.4857555,23.381075521341078,2.7772202043095335,0.466484,9.076611999999999,2.213821337142861,1.7615735000000001,1.533753772212062,1.6967123306379739,0.12285714285714286,92972.57945375127,6.195932386430088,7735065.157894611,6.8387274206264435,848.8197999999975,117.949589,14.202084061929819,83.19727389883143,1.4177097814938946,0.2233,0.2002,0.006999999999999999
10586,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-26.650839,122.420296,42.980180609686606,38.864391,35.69681405951214,0.2574336530967063,0.7434270000000001,56.193729000000005,2.815883247863247,2.1782220000000003,3.5252440991955085,10.854053965099196,0.7464387464387464,314058.03986264835,2.4285662728928403,24077140.767908446,3.118548581109713,853.7060000000056,149.071135,3.4683692084440256,76.66462154077782,1.9444579781915345,0.6017,0.0153,0.008
10757,350,0,5,2.4,2.0,1.7460557269798684,-10.773657,260.09411600000004,25.03354930285718,0.6108755,61.94472039179201,2.5339967049640415,0.5352060000000001,9.114491000000001,2.257088977142856,1.8248455,1.5269514710446292,1.696408809339449,0.17714285714285713,454218.8251584936,4.205825691643202,85261227.6865545,4.960435327734743,848.8197999999975,270.86777300000006,10.82019052604278,187.70958613792314,1.443015130836072,0.1711,0.0185,0.008
10796,350,0,5,2.4,2.0,1.7460557269798684,-13.814549,99.93013,0.6993608,0.0028125,6.4885870549739435,10.982285862887924,0.488325,9.234735,2.2857861657142857,1.8339775,1.5971613631177506,1.6611138020933771,0.011428571428571429,3523.037952039487,18.239926042040288,280050.9384958045,18.650375083633115,848.8197999999975,113.744679,162.64091295937664,79.49132036278036,1.4309069025510595,0.0,0.0,0.01
10798,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-19.694466000000002,95.343452,3.3509352528409098,0.471259,12.611170726562781,4.545425984954333,0.670096,11.313068,2.719969565340909,2.1955965,1.927635204629057,1.7993875370653682,0.07386363636363637,7443.805650303244,6.43977042233708,313992.5128385413,6.430770622461331,873.7903000000006,115.037918,34.33009274126419,42.18171827548318,2.7271984808371887,0.1872,0.0121,0.018000000000000002
